readout,band,s,p,z,rank_biserial,n_pat,obs_med,surr_med,margin_med,n_above,frac_pos,exclusion_reason,rho_obs_null,rho_margin_null,loo_p_max,loo_p_min,loo_worst_patient,loo_log10_swing,margin_mean,ci_lo,ci_hi,fpr_05,fpr_01,calibrated,q
Tloc_o1,beta,0.08685824410490588,0.0009765625,2.8030595529069404,1.0,10,0.17663462004186992,0.10141171235591173,0.07418861995013837,10,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,0.11651108740003221,0.0009765625,2.8030595529069404,1.0,10,0.17614880297509794,0.0982514601200819,0.07404929865328437,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,0.1562872197916239,0.0009765625,2.8030595529069404,1.0,10,0.17404945358504315,0.10228519327938557,0.07018211602774242,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,0.20964266676467905,0.001953125,2.7011301146194153,0.9636363636363636,10,0.16404414433796544,0.09843914862722158,0.062225365683317685,7,0.9,,,,,,,,,,,,,,0.00390625
Tloc_o1,beta,0.28121331857335746,0.0009765625,2.8030595529069404,1.0,10,0.15106807121246985,0.0982235362753272,0.05406776619000431,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,0.3772177284493708,0.0009765625,2.8030595529069404,1.0,10,0.16696878277201793,0.09983005933463573,0.07502042575718453,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,0.5059974235160012,0.0009765625,2.8030595529069404,1.0,10,0.1493888421039379,0.10215334221720695,0.051306693633953376,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,0.6787416743568971,0.0009765625,2.8030595529069404,1.0,10,0.17300495547865868,0.09941460564732552,0.07248555432066327,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,0.9104596962324965,0.0009765625,2.8030595529069404,1.0,10,0.17329570748163192,0.10358616057783365,0.07488189531067882,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,1.2212847535097677,0.0009765625,2.8030595529069404,1.0,10,0.14636040497684577,0.10046963021159172,0.053121415154279275,4,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,1.638223476917678,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15525129804522916,0.09993903990834951,0.04932479834319278,6,0.9,,,,,,,,,,,,,,0.00390625
Tloc_o1,beta,2.197502386410313,0.0009765625,2.8030595529069404,1.0,10,0.1578323929923409,0.09913116041570902,0.06007711173769173,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,2.947715501773197,0.0009765625,2.8030595529069404,1.0,10,0.16666565826638027,0.10011282423511147,0.07141481138570073,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,3.9540465271520318,0.0009765625,2.8030595529069404,1.0,10,0.1610405264165241,0.10031650401651859,0.06842249617586284,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,5.30393246209756,0.0009765625,2.8030595529069404,1.0,10,0.14925772087638267,0.09852579422295094,0.05316180117876011,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,7.114660732825161,0.0009765625,2.8030595529069404,1.0,10,0.15358037973342495,0.10112099209800363,0.050532037453335094,5,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,9.543559934997008,0.0009765625,2.8030595529069404,1.0,10,0.15456800319319608,0.09942624345421791,0.050028915704437155,5,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,12.80166963024157,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15564429825193438,0.10204893629997969,0.047427919977332256,5,0.9,,,,,,,,,,,,,,0.00390625
Tloc_o1,beta,17.17207692287632,0.0009765625,2.8030595529069404,1.0,10,0.15829204607707342,0.10339351277798414,0.05372085847226338,4,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,23.034513025440212,0.0009765625,2.8030595529069404,1.0,10,0.16076722806326596,0.10111232846975327,0.06752077681426664,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,30.89834693276585,0.0009765625,2.8030595529069404,1.0,10,0.16173921476730807,0.09526038728654385,0.06375134626600149,5,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,41.446842923188484,0.0009765625,2.8030595529069404,1.0,10,0.15850778101779758,0.10085452161729336,0.05770065119099693,6,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,55.59652728469412,0.0009765625,2.8030595529069404,1.0,10,0.15423316124453543,0.10032457765191793,0.06029095682479026,7,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,74.57682245777069,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15221018832832503,0.10264377947896719,0.05224616764110973,5,0.9,,,,,,,,,,,,,,0.00390625
Tloc_o1,beta,100.03686776006599,0.0009765625,2.8030595529069404,1.0,10,0.13795387308729773,0.10139261186122894,0.04333960620371584,3,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,134.18880801621225,0.0009765625,2.8030595529069404,1.0,10,0.1383720094657359,0.10170005913823843,0.035292068756157924,3,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o1,beta,179.99999999999997,0.0009765625,2.8030595529069404,1.0,10,0.16636917898154502,0.10366021562367678,0.06784301968014485,8,1.0,,,,,,,,,,,,,,0.002232142857142857
Tloc_o2,theta,0.02,0.7841796875,-0.7644707871564383,-0.2727272727272727,10,0.09589130883391653,0.09978751186281443,-0.0026487993513449604,0,0.3,,,,,,,,,,,,,,0.8364583333333333
Tloc_o2,theta,0.026827870768216803,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.09651502791180472,0.1038212263956666,-0.015035954851537678,0,0.4,,,,,,,,,,,,,,0.7731481481481481
Tloc_o2,theta,0.03598673249780708,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.09722812087942452,0.09946996439248323,-0.0029668341552099714,0,0.4,,,,,,,,,,,,,,0.7731481481481481
Tloc_o2,theta,0.048272370441077836,0.919921875,-1.376047416881589,-0.4909090909090909,10,0.08411104831323461,0.09934501349925995,-0.010182044455456396,0,0.3,,,,,,,,,,,,,,0.919921875
Tloc_o2,theta,0.06475224579343625,0.1376953125,1.1721885403065389,0.41818181818181815,10,0.1088667105896445,0.1033579888753593,0.008608123225225951,0,0.7,,,,,,,,,,,,,,0.24479166666666666
Tloc_o2,theta,0.08685824410490588,0.7841796875,-0.7644707871564383,-0.2727272727272727,10,0.09524434859955955,0.10123889613896608,-0.004305574503491824,0,0.5,,,,,,,,,,,,,,0.8364583333333333
Tloc_o2,theta,0.11651108740003221,0.8837890625,-1.1721885403065389,-0.41818181818181815,10,0.0929954375146715,0.09808794129639864,-0.005932519215127094,0,0.3,,,,,,,,,,,,,,0.9122983870967742
Tloc_o2,theta,0.1562872197916239,0.34765625,0.458682472293863,0.16363636363636364,10,0.09884822256949861,0.09801484737545252,-0.0011712328970172672,1,0.4,,,,,,,,,,,,,,0.5174418604651163
Tloc_o2,theta,0.20964266676467905,0.4228515625,0.2548235957188128,0.09090909090909091,10,0.1021399150677313,0.10120679531246424,0.002478462372003956,0,0.6,,,,,,,,,,,,,,0.5883152173913043
Tloc_o2,theta,0.28121331857335746,0.1875,0.9683296637314885,0.34545454545454546,10,0.11197327644239337,0.10146568901836872,0.00967684768746764,0,0.6,,,,,,,,,,,,,,0.3
Tloc_o2,theta,0.3772177284493708,0.2783203125,0.6625413488689132,0.23636363636363636,10,0.10306082173208916,0.09858172293752432,0.001883432114130501,0,0.5,,,,,,,,,,,,,,0.4344512195121951
Tloc_o2,theta,0.5059974235160012,0.4609375,0.15289415743128767,0.05454545454545454,10,0.09957522283542126,0.10044977767392993,-0.0002529494697254067,0,0.5,,,,,,,,,,,,,,0.6276595744680851
Tloc_o2,theta,0.6787416743568971,0.34765625,0.458682472293863,0.16363636363636364,10,0.0999312301848822,0.10105931758880615,0.002390494207521403,0,0.6,,,,,,,,,,,,,,0.5174418604651163
Tloc_o2,theta,0.9104596962324965,0.615234375,-0.2548235957188128,-0.09090909090909091,10,0.09427582975092262,0.09657382871955633,0.002689425727041596,0,0.6,,,,,,,,,,,,,,0.7720588235294118
Tloc_o2,theta,1.2212847535097677,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.1057117948557961,0.10612693708389997,-0.0031553977630951954,0,0.5,,,,,,,,,,,,,,0.7731481481481481
Tloc_o2,theta,1.638223476917678,0.9033203125,-1.274117978594064,-0.45454545454545453,10,0.09261169818900009,0.10387728549540043,-0.012880172825237325,1,0.3,,,,,,,,,,,,,,0.9176587301587301
Tloc_o2,theta,2.197502386410313,0.1875,0.9683296637314885,0.34545454545454546,10,0.11036094718150549,0.1019243048503995,0.008193909054859554,0,0.7,,,,,,,,,,,,,,0.3
Tloc_o2,theta,2.947715501773197,0.1611328125,1.0702591020190138,0.38181818181818183,10,0.11124569414158433,0.10301917977631092,0.013630248177545969,0,0.7,,,,,,,,,,,,,,0.2713815789473684
Tloc_o2,theta,3.9540465271520318,0.0654296875,1.5799062934566392,0.5636363636363636,10,0.12886197103183367,0.1034049866721034,0.030996422938481594,2,0.6,,,,,,,,,,,,,,0.12316176470588236
Tloc_o2,theta,5.30393246209756,0.1376953125,1.1721885403065389,0.41818181818181815,10,0.10913374729058986,0.09766239207237959,0.010244937882187312,0,0.7,,,,,,,,,,,,,,0.24479166666666666
Tloc_o2,theta,7.114660732825161,0.7841796875,-0.7644707871564383,-0.2727272727272727,10,0.0902680246253533,0.09815090708434582,-0.011421554805614263,0,0.4,,,,,,,,,,,,,,0.8364583333333333
Tloc_o2,theta,9.543559934997008,0.384765625,0.3567530340063379,0.12727272727272726,10,0.10675417853545409,0.09945906698703766,0.004463434160222379,0,0.6,,,,,,,,,,,,,,0.5472222222222223
Tloc_o2,theta,12.80166963024157,0.009765625,2.293412361469315,0.8181818181818182,10,0.11504477873542494,0.09846457373350859,0.011501372031082757,2,0.9,,,,,,,,,,,,,,0.01893939393939394
Tloc_o2,theta,17.17207692287632,0.1611328125,1.0702591020190138,0.38181818181818183,10,0.10671282500214664,0.09842077549546957,0.010712880428545977,1,0.6,,,,,,,,,,,,,,0.2713815789473684
Tloc_o2,theta,23.034513025440212,0.615234375,-0.2548235957188128,-0.09090909090909091,10,0.10146588544483467,0.0999192064628005,0.001059921375766236,1,0.5,,,,,,,,,,,,,,0.7720588235294118
Tloc_o2,theta,30.89834693276585,0.7216796875,-0.5606119105813882,-0.2,10,0.08504710743558543,0.09813526552170515,-0.01230385384713624,0,0.4,,,,,,,,,,,,,,0.8364583333333333
Tloc_o2,theta,41.446842923188484,0.75390625,-0.6625413488689132,-0.23636363636363636,10,0.09332596213596388,0.10381771251559258,-0.013256310661859075,1,0.4,,,,,,,,,,,,,,0.8364583333333333
Tloc_o2,theta,55.59652728469412,0.615234375,-0.2548235957188128,-0.09090909090909091,10,0.08533618582348831,0.10081951413303614,-0.01991157052895684,1,0.3,,,,,,,,,,,,,,0.7720588235294118
Tloc_o2,theta,74.57682245777069,0.615234375,-0.2548235957188128,-0.09090909090909091,10,0.09989450132639593,0.09578592237085104,0.0019627223366636692,0,0.6,,,,,,,,,,,,,,0.7720588235294118
Tloc_o2,theta,100.03686776006599,0.8388671875,-0.9683296637314885,-0.34545454545454546,10,0.09763902132238554,0.10211539035663009,-0.001372022030280827,0,0.5,,,,,,,,,,,,,,0.8801229508196722
Tloc_o2,theta,134.18880801621225,0.384765625,0.3567530340063379,0.12727272727272726,10,0.09951204300275057,0.09812512341886759,0.006480133685972389,0,0.6,,,,,,,,,,,,,,0.5472222222222223
Tloc_o2,theta,179.99999999999997,0.7841796875,-0.7644707871564383,-0.2727272727272727,10,0.09440293073601988,0.09415456373244524,-0.0012857245648141766,0,0.5,,,,,,,,,,,,,,0.8364583333333333
Tloc_o2,beta,0.02,0.0009765625,2.8030595529069404,1.0,10,0.1552314013683626,0.10130654461681843,0.05081017319796771,6,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.026827870768216803,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15195646978533084,0.10148457810282707,0.05253876228917205,6,0.9,,,,,,,,,,,,,,0.00390625
Tloc_o2,beta,0.03598673249780708,0.0009765625,2.8030595529069404,1.0,10,0.16517176872748415,0.10265782848000526,0.06294638894223947,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.048272370441077836,0.0009765625,2.8030595529069404,1.0,10,0.15625448673073022,0.09670343901962042,0.054927401388363675,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.06475224579343625,0.0009765625,2.8030595529069404,1.0,10,0.15851983955766563,0.09911093860864639,0.06356876741328712,5,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.08685824410490588,0.0009765625,2.8030595529069404,1.0,10,0.16208774350960586,0.09884470095857978,0.05441207285763029,5,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.11651108740003221,0.0009765625,2.8030595529069404,1.0,10,0.15679001936182518,0.10315244924277067,0.05682677950203559,6,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.1562872197916239,0.0009765625,2.8030595529069404,1.0,10,0.14788527322515566,0.09990292461588979,0.04701738987117593,5,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.20964266676467905,0.0009765625,2.8030595529069404,1.0,10,0.17133516885801914,0.10434485040605068,0.0711343333008182,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.28121331857335746,0.0009765625,2.8030595529069404,1.0,10,0.1524860609031965,0.09673028159886599,0.05331255976927772,3,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.3772177284493708,0.0009765625,2.8030595529069404,1.0,10,0.17233896039725483,0.10690460074692965,0.0705106078490728,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.5059974235160012,0.0009765625,2.8030595529069404,1.0,10,0.1420930635304005,0.09748407639563084,0.039976431255117156,5,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.6787416743568971,0.0009765625,2.8030595529069404,1.0,10,0.17192864820221354,0.10078706685453653,0.06799410220095803,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,0.9104596962324965,0.0009765625,2.8030595529069404,1.0,10,0.1784245405190924,0.09878080850467086,0.07676531428781541,6,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,1.2212847535097677,0.0009765625,2.8030595529069404,1.0,10,0.16522746938703642,0.10034607816487551,0.06477340326243923,6,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,1.638223476917678,0.0009765625,2.8030595529069404,1.0,10,0.1625140411607376,0.10126945190131664,0.06085166186453646,4,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,2.197502386410313,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15358891159815047,0.09833493083715439,0.052778716278795934,5,0.9,,,,,,,,,,,,,,0.00390625
Tloc_o2,beta,2.947715501773197,0.0009765625,2.8030595529069404,1.0,10,0.15129544061504807,0.09702147264033556,0.0558667135361513,6,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,3.9540465271520318,0.0009765625,2.8030595529069404,1.0,10,0.1678373161943578,0.09854168258607388,0.06142403411268435,6,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,5.30393246209756,0.0009765625,2.8030595529069404,1.0,10,0.15004744870687084,0.09797776024788618,0.052478592620288894,6,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,7.114660732825161,0.0009765625,2.8030595529069404,1.0,10,0.1570119760259616,0.10046027507632971,0.06199643996354218,4,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,9.543559934997008,0.0009765625,2.8030595529069404,1.0,10,0.16778813847665563,0.09765566885471344,0.06902269310615865,6,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,12.80166963024157,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15006105100887246,0.10122865252196789,0.04323252312190265,5,0.9,,,,,,,,,,,,,,0.00390625
Tloc_o2,beta,17.17207692287632,0.0009765625,2.8030595529069404,1.0,10,0.18903814165850347,0.09743717778474092,0.09160096387376256,8,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,23.034513025440212,0.0009765625,2.8030595529069404,1.0,10,0.15570054911769754,0.09670445136725903,0.06438691218519914,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,30.89834693276585,0.0009765625,2.8030595529069404,1.0,10,0.15599318218149655,0.09723139367997646,0.05689944230683558,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,41.446842923188484,0.0009765625,2.8030595529069404,1.0,10,0.17427094014429478,0.09853516332805157,0.0756605143258187,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,55.59652728469412,0.0009765625,2.8030595529069404,1.0,10,0.169608962690391,0.09948743972927332,0.07006883220659853,8,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,74.57682245777069,0.0009765625,2.8030595529069404,1.0,10,0.161106726459686,0.09820027649402618,0.06491637163518701,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,100.03686776006599,0.0009765625,2.8030595529069404,1.0,10,0.16449083685839025,0.09648874588310719,0.06878206099813788,8,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,134.18880801621225,0.0009765625,2.8030595529069404,1.0,10,0.16754401121350523,0.0992285842075944,0.0670622087138646,7,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o2,beta,179.99999999999997,0.0009765625,2.8030595529069404,1.0,10,0.13804041784497617,0.09699455089867115,0.046487989875103206,4,1.0,,,,,,,,,,,,,,0.0021551724137931034
Tloc_o3,theta,0.02,0.5390625,-0.050964719143762556,-0.01818181818181818,10,0.09762656760436851,0.10203428007662296,-0.004219032481863047,0,0.4,,,,,,,,,,,,,,0.7340425531914894
Tloc_o3,theta,0.026827870768216803,0.1162109375,1.274117978594064,0.45454545454545453,10,0.11738438806785857,0.09920183662325144,0.015019353052627415,0,0.8,,,,,,,,,,,,,,0.2065972222222222
Tloc_o3,theta,0.03598673249780708,0.8125,-0.8664002254439634,-0.3090909090909091,10,0.09773105561730783,0.10352616291493177,-0.0023158616847229196,0,0.5,,,,,,,,,,,,,,0.8666666666666667
Tloc_o3,theta,0.048272370441077836,0.4228515625,0.2548235957188128,0.09090909090909091,10,0.1014280265825672,0.09955025278031826,0.0017176824581242797,1,0.5,,,,,,,,,,,,,,0.5883152173913043
Tloc_o3,theta,0.06475224579343625,0.8388671875,-0.9683296637314885,-0.34545454545454546,10,0.0928820846556834,0.10183202754706144,-0.00944933835394722,1,0.2,,,,,,,,,,,,,,0.8759920634920635
Tloc_o3,theta,0.08685824410490588,0.8623046875,-1.0702591020190138,-0.38181818181818183,10,0.09020834649460485,0.099569839425385,-0.008834432365302972,0,0.5,,,,,,,,,,,,,,0.8759920634920635
Tloc_o3,theta,0.11651108740003221,0.2158203125,0.8664002254439634,0.3090909090909091,10,0.10835873969986759,0.10157232265919447,0.006020647338346376,0,0.6,,,,,,,,,,,,,,0.3288690476190476
Tloc_o3,theta,0.1562872197916239,0.2783203125,0.6625413488689132,0.23636363636363636,10,0.10791562192728199,0.09849865408614278,0.0035037013946978,0,0.6,,,,,,,,,,,,,,0.41424418604651164
Tloc_o3,theta,0.20964266676467905,0.2158203125,0.8664002254439634,0.3090909090909091,10,0.11090269970629912,0.10064661130309105,0.00893261662606698,2,0.5,,,,,,,,,,,,,,0.3288690476190476
Tloc_o3,theta,0.28121331857335746,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.10131893257566628,0.09798511490225792,0.005181333487414688,0,0.5,,,,,,,,,,,,,,0.8028846153846154
Tloc_o3,theta,0.3772177284493708,0.986328125,-2.0895534848942647,-0.7454545454545455,10,0.09278057153800012,0.09958302788436413,-0.0067463786201786835,0,0.2,,,,,,,,,,,,,,0.986328125
Tloc_o3,theta,0.5059974235160012,0.0654296875,1.5799062934566392,0.5636363636363636,10,0.10744200722538516,0.09859768394380808,0.012743128632249377,0,0.7,,,,,,,,,,,,,,0.12316176470588236
Tloc_o3,theta,0.6787416743568971,0.5771484375,-0.15289415743128767,-0.05454545454545454,10,0.10696111386136338,0.10314732883125544,0.0005689234894855344,1,0.5,,,,,,,,,,,,,,0.73875
Tloc_o3,theta,0.9104596962324965,0.75390625,-0.6625413488689132,-0.23636363636363636,10,0.08991262987948812,0.09912651730701327,-0.0037964673415787353,0,0.4,,,,,,,,,,,,,,0.8666666666666667
Tloc_o3,theta,1.2212847535097677,0.1875,0.9683296637314885,0.34545454545454546,10,0.11067558928039019,0.10297486837953329,0.007700753668718342,1,0.5,,,,,,,,,,,,,,0.3
Tloc_o3,theta,1.638223476917678,0.8125,-0.8664002254439634,-0.3090909090909091,10,0.08314406933447464,0.10294059384614229,-0.013605925103666941,1,0.3,,,,,,,,,,,,,,0.8666666666666667
Tloc_o3,theta,2.197502386410313,0.3125,0.5606119105813882,0.2,10,0.10092790279195182,0.09911220520734787,0.0018939887670779143,0,0.6,,,,,,,,,,,,,,0.4444444444444444
Tloc_o3,theta,2.947715501773197,0.7216796875,-0.5606119105813882,-0.2,10,0.09947044269612446,0.10691934730857611,-9.737935946477899e-05,1,0.5,,,,,,,,,,,,,,0.8666666666666667
Tloc_o3,theta,3.9540465271520318,0.1376953125,1.1721885403065389,0.41818181818181815,10,0.10796083106406998,0.09692753851413727,0.008533298193747513,3,0.6,,,,,,,,,,,,,,0.23817567567567569
Tloc_o3,theta,5.30393246209756,0.8125,-0.8664002254439634,-0.3090909090909091,10,0.08094217500331732,0.0988940866664052,-0.019266412305699976,1,0.3,,,,,,,,,,,,,,0.8666666666666667
Tloc_o3,theta,7.114660732825161,0.8125,-0.8664002254439634,-0.3090909090909091,10,0.0908847788440926,0.10002232948318124,-0.004696296451925416,0,0.3,,,,,,,,,,,,,,0.8666666666666667
Tloc_o3,theta,9.543559934997008,0.5771484375,-0.15289415743128767,-0.05454545454545454,10,0.09751002899775257,0.09987090341746807,0.0029714728873859383,0,0.6,,,,,,,,,,,,,,0.73875
Tloc_o3,theta,12.80166963024157,0.3125,0.5606119105813882,0.2,10,0.10639113468877937,0.10196792054921389,0.01367655582539256,1,0.6,,,,,,,,,,,,,,0.4444444444444444
Tloc_o3,theta,17.17207692287632,0.080078125,1.4779768551691141,0.5272727272727272,10,0.1137706628700945,0.10003345692530274,0.013508948020848559,1,0.6,,,,,,,,,,,,,,0.14642857142857144
Tloc_o3,theta,23.034513025440212,0.8125,-0.8664002254439634,-0.3090909090909091,10,0.0847543165960049,0.10130761377513409,-0.022390838842188746,0,0.4,,,,,,,,,,,,,,0.8666666666666667
Tloc_o3,theta,30.89834693276585,0.1611328125,1.0702591020190138,0.38181818181818183,10,0.10410670753133741,0.1026853621006012,0.003948652050841932,2,0.7,,,,,,,,,,,,,,0.2713815789473684
Tloc_o3,theta,41.446842923188484,0.1875,0.9683296637314885,0.34545454545454546,10,0.1041450731660424,0.10137755610048771,0.010438720064163048,0,0.6,,,,,,,,,,,,,,0.3
Tloc_o3,theta,55.59652728469412,0.8623046875,-1.0702591020190138,-0.38181818181818183,10,0.0961871533386472,0.10544496960937977,-0.011280148121192685,0,0.2,,,,,,,,,,,,,,0.8759920634920635
Tloc_o3,theta,74.57682245777069,0.75390625,-0.6625413488689132,-0.23636363636363636,10,0.09513130902594033,0.10250313859432936,-0.002785879180657716,1,0.5,,,,,,,,,,,,,,0.8666666666666667
Tloc_o3,theta,100.03686776006599,0.5771484375,-0.15289415743128767,-0.05454545454545454,10,0.10990109230805328,0.1014593979343772,0.013439000877031586,0,0.6,,,,,,,,,,,,,,0.73875
Tloc_o3,theta,134.18880801621225,0.65234375,-0.3567530340063379,-0.12727272727272726,10,0.09681851998383285,0.1010323017835617,-0.010012232166465102,0,0.4,,,,,,,,,,,,,,0.8028846153846154
Tloc_o3,theta,179.99999999999997,0.0419921875,1.7837651700316894,0.6363636363636364,10,0.11479590694990331,0.09973411867395043,0.015917999480157242,1,0.8,,,,,,,,,,,,,,0.08143939393939394
Tloc_o3,beta,0.02,0.0009765625,2.8030595529069404,1.0,10,0.172450813569389,0.09842351265251637,0.06839637422215164,8,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.026827870768216803,0.0009765625,2.8030595529069404,1.0,10,0.15657111834542814,0.10602301964536309,0.05090215708700442,6,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.03598673249780708,0.0009765625,2.8030595529069404,1.0,10,0.1817975189453117,0.09866939205676317,0.07197934071627776,8,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.048272370441077836,0.001953125,2.7011301146194153,0.9636363636363636,10,0.15488952785085114,0.09693694766610861,0.05963707450132043,3,0.9,,,,,,,,,,,,,,0.004032258064516129
Tloc_o3,beta,0.06475224579343625,0.0009765625,2.8030595529069404,1.0,10,0.16259183822781015,0.09757681377232075,0.06279063066754241,7,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.08685824410490588,0.0009765625,2.8030595529069404,1.0,10,0.16316805535545664,0.0995319178327918,0.07024242780319137,8,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.11651108740003221,0.0009765625,2.8030595529069404,1.0,10,0.17155706509789487,0.1020377529785037,0.06582416966399213,6,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.1562872197916239,0.0009765625,2.8030595529069404,1.0,10,0.1566744648949891,0.1017813365906477,0.056031985174238255,3,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.20964266676467905,0.001953125,2.7011301146194153,0.9636363636363636,10,0.17351423295891405,0.09943964518606663,0.07581578888740097,7,0.9,,,,,,,,,,,,,,0.004032258064516129
Tloc_o3,beta,0.28121331857335746,0.0009765625,2.8030595529069404,1.0,10,0.16060522912557929,0.09718190506100655,0.06156174222381218,7,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.3772177284493708,0.0009765625,2.8030595529069404,1.0,10,0.17162781141381392,0.10702687036246061,0.06598692750013277,9,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.5059974235160012,0.0009765625,2.8030595529069404,1.0,10,0.15797342283753252,0.09958541067317128,0.06392758624942964,7,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,0.6787416743568971,0.001953125,2.7011301146194153,0.9636363636363636,10,0.14265448653468593,0.0973415831103921,0.044495308473561784,5,0.9,,,,,,,,,,,,,,0.004032258064516129
Tloc_o3,beta,0.9104596962324965,0.0009765625,2.8030595529069404,1.0,10,0.16071799801323167,0.09532041195780039,0.061589522355534276,7,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,1.2212847535097677,0.0009765625,2.8030595529069404,1.0,10,0.14542174251672035,0.10287099983543158,0.04273736482408054,5,1.0,,,,,,,,,,,,,,0.002403846153846154
Tloc_o3,beta,1.638223476917678,0.0009765625,2.8030595529069404,1.0,10,0.14649939758131508,0.10200714599341154,0.042202592551795856,6,1.0,,,,,,,,,,,,,,0.002403846153846154
