band,stratification,stratum,s,contribution,abs_share,margin,abs_share_margin
theta,quintile,1,0.11651108740003221,0.10022013754048752,0.20343009433617043,0.0022359895003663047,0.16833169225932157
theta,quintile,1,0.1562872197916239,0.1036112884665493,0.20220343083320425,0.005278725560619674,0.2231314730634941
theta,quintile,1,0.20964266676467905,0.10738469336429576,0.21079165037597636,-0.0027690330441008243,0.15721985970974217
theta,quintile,1,0.28121331857335746,0.10845289826261809,0.20868052848731772,-0.007588464954318502,0.20036725666685556
theta,quintile,1,0.3772177284493708,0.11797002981296442,0.2199117791708542,0.014109922849844476,0.200008413626095
theta,quintile,1,0.5059974235160012,0.08495289864183406,0.17828673782787216,-0.0162017783751916,0.179785598940292
theta,quintile,1,0.6787416743568971,0.11021562836680229,0.21267780784333318,0.005309432637034421,0.12100191982228073
theta,quintile,1,0.9104596962324965,0.10191435385688687,0.18647534644213523,-0.0028436970446845886,0.15284764497599845
theta,quintile,1,1.2212847535097677,0.08472380174745278,0.18061875358350438,-0.01501922296532758,0.2578548093107659
theta,quintile,1,1.638223476917678,0.10398324217938751,0.19576742851724005,0.0016115608070229048,0.17132979234346668
theta,quintile,1,2.197502386410313,0.10690836947450175,0.1921788347068184,0.007431370008757265,0.2174344093072378
theta,quintile,1,2.947715501773197,0.09730155555720998,0.18813247061830432,-0.0004741393569521815,0.11976016171886827
theta,quintile,1,3.9540465271520318,0.11333540631658418,0.22271670397524146,0.017054742111033028,0.1747077204832595
theta,quintile,1,5.30393246209756,0.09758482134645569,0.20269082104437308,-0.00018129398370397842,0.1394423804438718
theta,quintile,1,7.114660732825161,0.09793048571728619,0.19152785950362053,0.0026082363871782754,0.1526906245588252
theta,quintile,1,9.543559934997008,0.11052155182110124,0.2062007850426913,0.008658951745747531,0.2600349249204891
theta,quintile,1,12.80166963024157,0.09492039075576725,0.18504722455355696,0.00022450722929476252,0.21157095469830287
theta,quintile,1,17.17207692287632,0.08653413315537697,0.17637567102700893,-0.009460792389499942,0.21048614103281688
theta,quintile,1,23.034513025440212,0.09765241520444926,0.1905161102190997,-0.006481376085774336,0.22613699254390152
theta,quintile,1,30.89834693276585,0.09802293502186615,0.20518746381198977,0.006658555049646693,0.1655220175453923
theta,quintile,1,41.446842923188484,0.1011979616324688,0.19908536697996346,0.003470904795319779,0.0749494584246286
theta,quintile,1,55.59652728469412,0.11772917785043688,0.2319004070045428,0.019067690144343175,0.26214237043121275
theta,quintile,1,74.57682245777069,0.10046284511486725,0.20392400240474387,-0.006201304907103029,0.21186223808620067
theta,quintile,1,100.03686776006599,0.10436446203315028,0.1992244773689823,0.004341520205376231,0.1902577555951331
theta,quintile,1,134.18880801621225,0.09403886361056019,0.19364853619729994,-0.00795869495891776,0.15814452316254357
theta,quintile,1,179.99999999999997,0.09653923900814616,0.19447153333536968,-0.005040266211450289,0.184240466920817
theta,quintile,2,0.02,0.10694763114999065,0.21872869163516817,0.004606458397892629,0.15301343128285239
theta,quintile,2,0.026827870768216803,0.10217666114686311,0.1959643453549127,-0.0013783090718897453,0.07369150184674032
theta,quintile,2,0.03598673249780708,0.07802724764211308,0.1830244748114726,-0.020799325588213097,0.2571068555634442
theta,quintile,2,0.048272370441077836,0.0985746792104052,0.197895616897218,-0.00041022499445209776,0.08293899987722766
theta,quintile,2,0.06475224579343625,0.10526230033184522,0.18842570334474473,0.0011738428655709912,0.17411104940437294
theta,quintile,2,0.08685824410490588,0.09601005437635443,0.19220057638397509,-0.0073046170578185965,0.15102763155331606
theta,quintile,2,0.11651108740003221,0.10186952076058971,0.20007397116579206,-0.0022111030512374646,0.07813678830284232
theta,quintile,2,0.1562872197916239,0.10997123118004515,0.21033769031466093,0.00655496802597097,0.20484624506465565
theta,quintile,2,0.20964266676467905,0.103116673402155,0.2036897447704404,0.0011706916342774584,0.27324524536066386
theta,quintile,2,0.28121331857335746,0.11111395601845156,0.24371627208825325,0.01666780082638282,0.16348613380429972
theta,quintile,2,0.3772177284493708,0.11656550767693108,0.2439602443220722,0.018121562552499824,0.16184894111731124
theta,quintile,2,0.5059974235160012,0.09490344697460343,0.2022538422009913,-0.006576819554005221,0.18312233928659188
theta,quintile,2,0.6787416743568971,0.10073378793184842,0.1834555831452515,-0.009602022149358139,0.1852655803044611
theta,quintile,2,0.9104596962324965,0.11334479360455356,0.21637505895231338,0.013147953267852862,0.2655274368394638
theta,quintile,2,1.2212847535097677,0.09220524415303488,0.20421167162194692,-0.0015177998401342818,0.24860610751105883
theta,quintile,2,1.638223476917678,0.08692926319802843,0.18765713214302177,-0.01093660859978108,0.1557652348163796
theta,quintile,2,2.197502386410313,0.10680137940704867,0.1961445208640967,0.007029773466254295,0.2376400996974381
theta,quintile,2,2.947715501773197,0.11783681189053481,0.2210050571857649,0.018285935905236826,0.2858806449788167
theta,quintile,2,3.9540465271520318,0.11271293367499752,0.21800674135488984,0.011547178830799261,0.1939104238250306
theta,quintile,2,5.30393246209756,0.10641931142545225,0.2255423956685375,0.010663088292374244,0.15597995054236563
theta,quintile,2,7.114660732825161,0.0924162928616688,0.18315598719921372,-0.008102192669542096,0.21290135982516628
theta,quintile,2,9.543559934997008,0.09411928944145524,0.1841810859833995,-0.005916521959339012,0.18178502214850556
theta,quintile,2,12.80166963024157,0.1017761249018155,0.18781032390234537,-0.0025435372851415478,0.19263873411360172
theta,quintile,2,17.17207692287632,0.10035678120335492,0.193828475688795,0.0023056066595569524,0.19164629308083303
theta,quintile,2,23.034513025440212,0.10668706430557527,0.2154506737944235,0.006222493038208862,0.10905489444512989
theta,quintile,2,30.89834693276585,0.10043617732449009,0.22107860599857848,0.004641036722795512,0.1372685209061025
theta,quintile,2,41.446842923188484,0.10710182434690665,0.2205881327570741,0.01055536464929812,0.27695199585005625
theta,quintile,2,55.59652728469412,0.08466277594292641,0.1667322188757953,-0.016765345871369686,0.19457508156971104
theta,quintile,2,74.57682245777069,0.08932465023331315,0.19505912407262183,-0.00953514150162628,0.17387316019127316
theta,quintile,2,100.03686776006599,0.11424147601282103,0.21362206417803467,0.009476205176169712,0.24188297437530465
theta,quintile,2,134.18880801621225,0.12285983296291228,0.2235874183876691,0.01486654512367367,0.19568531143418053
theta,quintile,2,179.99999999999997,0.10775016780957217,0.20111000917551874,0.002730357549298651,0.15167137670492153
theta,quintile,3,0.02,0.09113039431321299,0.20100905517401402,-0.002882922100205229,0.2319852992718508
theta,quintile,3,0.026827870768216803,0.12621237277720104,0.24510902292052036,0.022127254862413487,0.2975783593839657
theta,quintile,3,0.03598673249780708,0.07270803175470703,0.16046764344555403,-0.025631521236385187,0.26423778957065813
theta,quintile,3,0.048272370441077836,0.08383551878351428,0.1778962951748409,-0.025212092460508567,0.31264687119455953
theta,quintile,3,0.06475224579343625,0.12034637385723089,0.2261073390788334,0.012234641718620001,0.215689096644684
theta,quintile,3,0.08685824410490588,0.10183202178256093,0.21218377454116905,-0.0032158944122431324,0.1075111159599686
theta,quintile,3,0.11651108740003221,0.10499773492842829,0.2031418261407667,-0.0020366894137812327,0.2654596550493321
theta,quintile,3,0.1562872197916239,0.09273101901959792,0.19165625354241755,-0.003531889476642104,0.12103196018857097
theta,quintile,3,0.20964266676467905,0.09979057310734432,0.18678345385860956,-0.002861716942427331,0.1385719734626976
theta,quintile,3,0.28121331857335746,0.09173227331191754,0.19286201373583634,-0.015963270455867318,0.12659329572596706
theta,quintile,3,0.3772177284493708,0.09101308495479796,0.17736416685021336,-0.010632318087180265,0.13900037351695857
theta,quintile,3,0.5059974235160012,0.11008844943895751,0.21717386602425442,0.012035651058136011,0.1892441738283819
theta,quintile,3,0.6787416743568971,0.09324934062766384,0.1924207969869786,-0.009189683785636248,0.16913697824110618
theta,quintile,3,0.9104596962324965,0.09619366529117859,0.1891955745665953,-0.009947933604013554,0.23833490092695686
theta,quintile,3,1.2212847535097677,0.11164431197156188,0.23556965088459078,0.007598007425950619,0.1218448191707798
theta,quintile,3,1.638223476917678,0.10359220550518486,0.22943896940521186,0.005488528582565523,0.2297102303653217
theta,quintile,3,2.197502386410313,0.09032001518009045,0.17612767433330553,-0.007147124943104613,0.16757690458466118
theta,quintile,3,2.947715501773197,0.10164944248316635,0.1930821010314378,-0.0007319843578542443,0.1303704099037974
theta,quintile,3,3.9540465271520318,0.08864278299545388,0.18175320313883214,-0.0032140592251233696,0.2637340272501998
theta,quintile,3,5.30393246209756,0.08790436282176498,0.19131320219013734,-0.012002803502790899,0.2952097860103689
theta,quintile,3,7.114660732825161,0.1025727863935105,0.20358464952404703,0.001454941968197579,0.1756779321049644
theta,quintile,3,9.543559934997008,0.08515161608235905,0.17783180490170825,-0.01204985699726275,0.2624755054863644
theta,quintile,3,12.80166963024157,0.10434309066954633,0.2072308500613363,0.0025225072142817592,0.19092736726169202
theta,quintile,3,17.17207692287632,0.09435291617776004,0.19972049173832399,-0.016442701508942455,0.2433973970903046
theta,quintile,3,23.034513025440212,0.08577245084934294,0.17136261613847728,-0.014697499309524312,0.16276913289283165
theta,quintile,3,30.89834693276585,0.10176221527461946,0.18895739755897484,0.00654432609980047,0.16686958057057588
theta,quintile,3,41.446842923188484,0.09097692852154413,0.17810785767032045,-0.010203993300879455,0.11193806255761399
theta,quintile,3,55.59652728469412,0.10111695878667758,0.20217867839589976,0.0036523863749145583,0.10559703579151322
theta,quintile,3,74.57682245777069,0.08382688267471364,0.18947353217707313,-0.017431551943968393,0.19894802109342877
theta,quintile,3,100.03686776006599,0.09616343477849042,0.18675475383196025,-0.004341582921008294,0.07626882337057461
theta,quintile,3,134.18880801621225,0.09860073158681203,0.20208606547245334,-0.006420785205664151,0.18081190122700802
theta,quintile,3,179.99999999999997,0.10294820552440277,0.22386600833242676,0.007294512413587362,0.15980983137641985
theta,quintile,4,0.02,0.09376599159339534,0.19605196391369542,-0.005345679324386607,0.12538639614966296
theta,quintile,4,0.026827870768216803,0.10208981912068912,0.21504677415479997,0.010039708199425436,0.17128026095626178
theta,quintile,4,0.03598673249780708,0.08855576340063231,0.2085953320644363,-0.007178456361219991,0.1332216317395302
theta,quintile,4,0.048272370441077836,0.10890883184460334,0.22539715747468697,0.009993616721955714,0.14187941631485687
theta,quintile,4,0.06475224579343625,0.09986756352849543,0.20131793559149708,0.005174727478551272,0.18809237141266044
theta,quintile,4,0.08685824410490588,0.086248234309077,0.17252580290740688,-0.024498889785026096,0.21974547069184305
theta,quintile,4,0.11651108740003221,0.09056507766929542,0.17292030658230137,-0.009740535156863558,0.17905689902555483
theta,quintile,4,0.1562872197916239,0.11178621356228963,0.22478570761390249,0.012807285075584547,0.21771314588554133
theta,quintile,4,0.20964266676467905,0.0975581132916371,0.18981502497137986,2.6141723280782847e-05,0.17988339609077342
theta,quintile,4,0.28121331857335746,0.08945888544049405,0.17213511839547754,-0.01107797831829567,0.2156611832205962
theta,quintile,4,0.3772177284493708,0.0920768090052923,0.19012207928227862,-0.010290014133763362,0.16847467696321924
theta,quintile,4,0.5059974235160012,0.12117831823992639,0.23395103019762442,0.019868058970255495,0.20320983836960374
theta,quintile,4,0.6787416743568971,0.10390520421054217,0.20457252165965945,0.004197218565004393,0.22214753402218212
theta,quintile,4,0.9104596962324965,0.09518431594649937,0.18501826051344206,-0.0062675719485888945,0.08909803994827163
theta,quintile,4,1.2212847535097677,0.09341361448203918,0.19416172385417468,-0.0017205098780199088,0.13312251074894996
theta,quintile,4,1.638223476917678,0.11876229340965222,0.20921097550542445,0.018929330293481247,0.24911464535971892
theta,quintile,4,2.197502386410313,0.09983157177408017,0.19210241783678822,0.00849576847636345,0.10223917096276663
theta,quintile,4,2.947715501773197,0.1182727944190743,0.23231092748186177,0.01380854140790952,0.24372737179231618
theta,quintile,4,3.9540465271520318,0.09777670010147729,0.19599113667723086,-0.006464764981882899,0.13574992559563692
theta,quintile,4,5.30393246209756,0.09081153791604019,0.20322075340076973,-0.00983059070242552,0.12224952080961307
theta,quintile,4,7.114660732825161,0.11082328768025118,0.24531348962575522,0.008246297244311862,0.17459872522493675
theta,quintile,4,9.543559934997008,0.10495598929741062,0.20254933081675552,0.0019719407046470405,0.09739001767207725
theta,quintile,4,12.80166963024157,0.10586767057649771,0.20348961967283627,0.003929960699224633,0.15252588238877468
theta,quintile,4,17.17207692287632,0.10239847030253561,0.21038700249452752,0.0053674000243721515,0.1653957604529892
theta,quintile,4,23.034513025440212,0.08505387752424877,0.1931598503940455,-0.0145979586060562,0.21314194348030793
theta,quintile,4,30.89834693276585,0.11303658145501662,0.21707182671569897,0.018899059780591233,0.190737662332515
theta,quintile,4,41.446842923188484,0.09405236256571217,0.20026076913821558,-0.00183946980832414,0.23510343567160985
theta,quintile,4,55.59652728469412,0.09453014426483419,0.2107367115089919,-0.0025888856705604257,0.17097096476683035
theta,quintile,4,74.57682245777069,0.09537162150607223,0.1836978758468304,0.0007337861077558461,0.23494785750866884
theta,quintile,4,100.03686776006599,0.10250072349616962,0.20370722099858624,0.008306631174028696,0.16670283494186575
theta,quintile,4,134.18880801621225,0.08812084888412858,0.15693423556476077,-0.015974317183664294,0.13750876731898312
theta,quintile,4,179.99999999999997,0.09977083547318405,0.19360442217551826,-0.00503674534803205,0.1952363081297835
theta,quintile,5,0.02,0.0853052461713254,0.1816280884587785,-0.012569425561993627,0.253002875219952
theta,quintile,5,0.026827870768216803,0.10074848624500225,0.19388008478498803,-0.004362062619197915,0.09870563567842439
theta,quintile,5,0.03598673249780708,0.10058715874612131,0.23063849587081273,0.0040380555350621045,0.13271135426572023
theta,quintile,5,0.048272370441077836,0.09815147583284164,0.1995770474730793,0.0027364927242019277,0.22272720713275368
theta,quintile,5,0.06475224579343625,0.08918393273756109,0.1838043873132929,-0.0051360974023450245,0.12603922248781446
theta,quintile,5,0.08685824410490588,0.10112819503216382,0.20240486928527007,0.0029617758390152044,0.12174240430761146
theta,quintile,5,0.11651108740003221,0.09825392660746154,0.19716454776790662,0.0008282022277432341,0.15160308173540643
theta,quintile,5,0.1562872197916239,0.10183301435906349,0.19984558988456372,-0.000885107013099809,0.13150253477064616
theta,quintile,5,0.20964266676467905,0.10613899423029335,0.20060160707980312,0.0017379290216171447,0.16137160339038129
theta,quintile,5,0.28121331857335746,0.10726898670964036,0.22350041769474777,0.013936107930020425,0.12538030369937145
theta,quintile,5,0.3772177284493708,0.10200167423239459,0.20753770069574257,-0.0005794836694224814,0.1499541690120277
theta,quintile,5,0.5059974235160012,0.08664246350472016,0.19183014429468367,-0.01041557798216896,0.2590873308412453
theta,quintile,5,0.6787416743568971,0.10095486274200025,0.19931998028471568,-0.0026947959545996214,0.10006655969087463
theta,quintile,5,0.9104596962324965,0.09641487035764959,0.19510787692210652,-0.005736096986992095,0.25106498370607805
theta,quintile,5,1.2212847535097677,0.09180723159688368,0.19915733482594772,-0.0029134704408837475,0.20042796185632072
theta,quintile,5,1.638223476917678,0.09357535165991096,0.19599381686296044,-0.0027258416891524292,0.12823403487404642
theta,quintile,5,2.197502386410313,0.10995037042911154,0.21466351382350224,0.009301231516058786,0.1902943515625851
theta,quintile,5,2.947715501773197,0.09033199014386838,0.18473799633639595,-0.015331232475924543,0.20963837725439463
theta,quintile,5,3.9540465271520318,0.09982100270023925,0.19773199780646278,-0.0008746832817969272,0.1911178994506663
theta,quintile,5,5.30393246209756,0.09918748311713965,0.20857046054795758,7.593129775489149e-06,0.1749948490117582
theta,quintile,5,7.114660732825161,0.09864741171653112,0.18436798011234637,0.0006563580315470038,0.17645926653807797
theta,quintile,5,9.543559934997008,0.1106759159418265,0.22929477645813973,0.013686760451601422,0.18387127345513582
theta,quintile,5,12.80166963024157,0.096978186666382,0.1817112541814766,0.002113904374999441,0.26613326820443606
theta,quintile,5,17.17207692287632,0.104382258742511,0.20934881377971082,0.0014555453280207797,0.15309176403248664
theta,quintile,5,23.034513025440212,0.09129568041641117,0.18848822816063154,-0.009887544427455368,0.217086553598483
theta,quintile,5,30.89834693276585,0.07056861100769699,0.14399052003819698,-0.03325455613836983,0.3188329757326346
theta,quintile,5,41.446842923188484,0.1134777422283149,0.22829773481209817,0.005580209527767416,0.11809170086728213
theta,quintile,5,55.59652728469412,0.09732137931696347,0.18337356032184168,0.0017892861198561608,0.2639658745643853
theta,quintile,5,74.57682245777069,0.0995710809075195,0.21652840787096925,0.0003120715894195103,0.16581131174214825
theta,quintile,5,100.03686776006599,0.09219869880637693,0.18153518799595192,-0.004107735094813818,0.1943894562876356
theta,quintile,5,134.18880801621225,0.09633786145431875,0.18712971889264818,0.0017267573422002636,0.16278332555283836
theta,quintile,5,179.99999999999997,0.11236495612313627,0.20199544208875253,0.007703763378165952,0.19943774622968818
beta,octave,1,0.02,0.15748089077863248,0.11864907740455487,0.0591669478037168,0.11676660091486121
beta,octave,1,0.026827870768216803,0.16463576887085274,0.1270165486089294,0.06571820849024447,0.12577435720027033
beta,octave,1,0.03598673249780708,0.1468821706166173,0.1145001009162539,0.048292496212755484,0.09881353454704497
beta,octave,1,0.048272370441077836,0.1555338737530103,0.11650438246990152,0.047252847749306826,0.09055731328754255
beta,octave,1,0.06475224579343625,0.16710640589821693,0.1269436054872145,0.061982709049466816,0.12599815199122277
beta,octave,1,0.08685824410490588,0.1640121494602056,0.13283641619378148,0.06290419345408059,0.13923966889715794
beta,octave,1,0.11651108740003221,0.1398920349970011,0.10851466903415186,0.0434316242253885,0.08401187026855468
beta,octave,1,0.1562872197916239,0.1677107236794238,0.12890526610048386,0.07597648381898851,0.14490828085616964
beta,octave,1,0.20964266676467905,0.15786484817753801,0.12804188922027268,0.060727197702632046,0.13061935895235705
beta,octave,1,0.28121331857335746,0.1518083905876303,0.12427053698094387,0.05166014905755001,0.12538138421137968
beta,octave,1,0.3772177284493708,0.14513526080539163,0.10970633864336109,0.043433605987658386,0.08287078135903878
beta,octave,1,0.5059974235160012,0.15551040129416233,0.12265173581805013,0.048778893960452374,0.10879046750906537
beta,octave,1,0.6787416743568971,0.1429073917433449,0.11454770731497943,0.039149880384636765,0.08587587479045042
beta,octave,1,0.9104596962324965,0.1577086215988672,0.12392819312717557,0.06017923915394904,0.13050489975293522
beta,octave,1,1.2212847535097677,0.15158405409238535,0.1247714197843871,0.04540238304929034,0.11948228593445168
beta,octave,1,1.638223476917678,0.16123713691714892,0.12339708748796767,0.05362712344621008,0.11901893317913302
beta,octave,1,2.197502386410313,0.14909192002526683,0.12210840949317003,0.044022568642713256,0.11410264837469436
beta,octave,1,2.947715501773197,0.14208732111112532,0.11197568011807679,0.04345807672688301,0.09095049754060813
beta,octave,1,3.9540465271520318,0.1514770588273393,0.12818114308808393,0.05400139942312507,0.14424345783584636
beta,octave,1,5.30393246209756,0.1697445392698182,0.12856088998444512,0.06939205963303419,0.13434484166695893
beta,octave,1,7.114660732825161,0.14253970157526197,0.1116724398382613,0.04004959404639662,0.08846460479939444
beta,octave,1,9.543559934997008,0.15240610120753662,0.12304279500517556,0.05194726333772329,0.11084731008548651
beta,octave,1,12.80166963024157,0.17328806282194448,0.12855660443220698,0.07436178085461059,0.14106617284236878
beta,octave,1,17.17207692287632,0.15656159454866925,0.134017574666165,0.05886180038469781,0.16072147125407907
beta,octave,1,23.034513025440212,0.16903015562123538,0.1316826796430577,0.06655855431274921,0.13578874782802103
beta,octave,1,30.89834693276585,0.15355404880789025,0.12200572485735967,0.05752352853265509,0.11804250921290309
beta,octave,1,41.446842923188484,0.1525253747240931,0.11872151331290365,0.04929263668405243,0.10098277347901449
beta,octave,1,55.59652728469412,0.1476483727714037,0.1168041699488453,0.0457380750125264,0.0952873014138244
beta,octave,1,74.57682245777069,0.16805599866796012,0.13077250706685883,0.0729958904737687,0.14382253986538787
beta,octave,1,100.03686776006599,0.15073099502747567,0.12431428860255486,0.04863524253865391,0.10853389282756504
beta,octave,1,134.18880801621225,0.1672913821021424,0.12670388654231085,0.07284573541071024,0.1359268464880765
beta,octave,1,179.99999999999997,0.1812262382427282,0.14279686381314832,0.08367684414271168,0.16896998134700392
beta,octave,2,0.02,0.15756004060022594,0.12159928982003029,0.06533244404520341,0.1290841081713533
beta,octave,2,0.026827870768216803,0.17159770728772425,0.12751688028551034,0.07142706421887421,0.13478372654125437
beta,octave,2,0.03598673249780708,0.16948530345314533,0.13236882161643576,0.06939555529574323,0.14057119045027544
beta,octave,2,0.048272370441077836,0.18572713660029166,0.13810014675101975,0.08308600654645007,0.14923577865029852
beta,octave,2,0.06475224579343625,0.16003379921334684,0.12074216301293689,0.05615577238517702,0.10917324903641418
beta,octave,2,0.08685824410490588,0.1644997046492192,0.13351554213680195,0.06762029751681307,0.14996165424561791
beta,octave,2,0.11651108740003221,0.16082565058156784,0.12455188694678598,0.05929334482371354,0.11504521896548675
beta,octave,2,0.1562872197916239,0.14904970372638243,0.11563171102409492,0.050649761916907024,0.10669484905604298
beta,octave,2,0.20964266676467905,0.1611051504050076,0.12283731417286178,0.06168324037652695,0.1242401689451055
beta,octave,2,0.28121331857335746,0.15258860322127968,0.12255887167785637,0.05489163624895929,0.11138919481904518
beta,octave,2,0.3772177284493708,0.16145393256127588,0.12793337367710328,0.06181812586447527,0.12799440502966264
beta,octave,2,0.5059974235160012,0.16964460101535547,0.12705680069388947,0.068561832303653,0.13563378528018138
beta,octave,2,0.6787416743568971,0.1514255501134976,0.11416460175858642,0.049414007799163384,0.08763821653425719
beta,octave,2,0.9104596962324965,0.1618815993744061,0.12718173812141603,0.0594561199704204,0.12270363394022044
beta,octave,2,1.2212847535097677,0.16092235463205073,0.12605337873198968,0.06589460149420208,0.1353046149158349
beta,octave,2,1.638223476917678,0.15768888963869107,0.12322826613471984,0.05121254252007193,0.12206033452702572
beta,octave,2,2.197502386410313,0.16092819634195604,0.13124690064042915,0.05373006507124939,0.1433654231601602
beta,octave,2,2.947715501773197,0.16480684467346446,0.1288087140506195,0.06387917945744498,0.12747332841161602
beta,octave,2,3.9540465271520318,0.1619683131458422,0.12611925056245782,0.06696016805937492,0.13245262875341088
beta,octave,2,5.30393246209756,0.1653575603011686,0.13062950242405974,0.062374825971170125,0.13046542130490163
beta,octave,2,7.114660732825161,0.15729892905642484,0.12308248982053613,0.04842919826662678,0.11441672214656898
beta,octave,2,9.543559934997008,0.14996128726986202,0.11725667280492058,0.04533162489852753,0.09357101689895243
beta,octave,2,12.80166963024157,0.15117636732486683,0.11642156350370855,0.04960419638811965,0.09506654397946489
beta,octave,2,17.17207692287632,0.14272081304989873,0.11694738996219264,0.044610319263847176,0.09847312386776763
beta,octave,2,23.034513025440212,0.1555768641776301,0.11574189130430942,0.05930501074929609,0.10902460520107918
beta,octave,2,30.89834693276585,0.15188907317474531,0.12132489428941645,0.050344056739758614,0.12024911881435799
beta,octave,2,41.446842923188484,0.1515059942798032,0.1195491635030752,0.04580235259994139,0.10118777818133029
beta,octave,2,55.59652728469412,0.15980521432768602,0.13249727057963304,0.060555245703119306,0.14989388091346317
beta,octave,2,74.57682245777069,0.16238812696897836,0.12388818730139071,0.06930915348663076,0.13317114968795388
beta,octave,2,100.03686776006599,0.1516743766148103,0.12240537177276258,0.06329971023451425,0.13127445679435354
beta,octave,2,134.18880801621225,0.16507989511141452,0.12562175585555513,0.07120191867719436,0.13999248651235174
beta,octave,2,179.99999999999997,0.15021459745340987,0.11526888699556562,0.042802304387727946,0.09323341285234901
beta,octave,3,0.02,0.13928324724338922,0.10762982813901947,0.029694734080598653,0.06071614668584727
beta,octave,3,0.026827870768216803,0.16490391294730428,0.12926044683491228,0.06514117817429953,0.13260748618988982
beta,octave,3,0.03598673249780708,0.14306391407511682,0.11989101434667518,0.04403691445629959,0.11003366614801799
beta,octave,3,0.048272370441077836,0.16828466190594102,0.13158030581768312,0.06803020585897232,0.1404826277187857
beta,octave,3,0.06475224579343625,0.16118208621931984,0.12737833686846592,0.06414836156485394,0.13830353630927988
beta,octave,3,0.08685824410490588,0.16082604600604244,0.13042950653140634,0.06409451227916353,0.15251884277647648
beta,octave,3,0.11651108740003221,0.1500496232045027,0.11928164523191238,0.048276071914153354,0.09867277789912499
beta,octave,3,0.1562872197916239,0.16239023402574052,0.12341388610008239,0.05965254136900777,0.11253684590964712
beta,octave,3,0.20964266676467905,0.13447932728564888,0.10530359589947978,0.037388342076933534,0.07585171568909793
beta,octave,3,0.28121331857335746,0.15377292662237296,0.12169938586888315,0.049014407108820754,0.10051996006239998
beta,octave,3,0.3772177284493708,0.17742035804464934,0.13367652754196024,0.08457770543435836,0.15581172269224186
beta,octave,3,0.5059974235160012,0.1442549207586561,0.10925641687347314,0.0431347841896359,0.09419253235832782
beta,octave,3,0.6787416743568971,0.15949744878005478,0.12541486811355862,0.0540396902490804,0.1038103141919291
beta,octave,3,0.9104596962324965,0.1540415562615841,0.12221457279579476,0.0453179737874838,0.10756865969058974
beta,octave,3,1.2212847535097677,0.15190098871839847,0.12023187273268102,0.049274436056384444,0.10598944559159262
beta,octave,3,1.638223476917678,0.17418047457683317,0.13967348664633428,0.07144049972045652,0.15878789831250778
beta,octave,3,2.197502386410313,0.14470853797069633,0.1152491755761117,0.042416194992000125,0.09794134560693754
beta,octave,3,2.947715501773197,0.1466044469585844,0.11678921751034124,0.05228912197340066,0.11640461089057588
beta,octave,3,3.9540465271520318,0.14725190749579775,0.11978822781882567,0.0470758264542141,0.12048862485624753
beta,octave,3,5.30393246209756,0.14584753029324551,0.11339064185226666,0.049903213022180634,0.10295124599397734
beta,octave,3,7.114660732825161,0.15510032454076245,0.12888410376957943,0.06392241582185741,0.1402396275555015
beta,octave,3,9.543559934997008,0.15646938287339335,0.1261173145211536,0.054570507452454495,0.13027391530881355
beta,octave,3,12.80166963024157,0.15979318732572045,0.12427025807624878,0.05397208557262673,0.11350244235575342
beta,octave,3,17.17207692287632,0.16273223452324864,0.1317107225715115,0.07006644902260555,0.14553852810515516
beta,octave,3,23.034513025440212,0.1561604844589488,0.12611188687382485,0.050955370076223847,0.12167964852386823
beta,octave,3,30.89834693276585,0.14701222105464362,0.11883134726541314,0.045987840773865224,0.09792629403210935
beta,octave,3,41.446842923188484,0.15385644689277017,0.12417806976516313,0.05749444935545528,0.1308898672309443
beta,octave,3,55.59652728469412,0.15082906394790532,0.12197054049850242,0.05204143644861657,0.1107420512051875
beta,octave,3,74.57682245777069,0.1468107979434874,0.11350577408742724,0.045568418130726235,0.09061285068233702
beta,octave,3,100.03686776006599,0.1680488097714823,0.1363677464923066,0.06604625929842042,0.15006534319343134
beta,octave,3,134.18880801621225,0.17096602507343084,0.12400563382101067,0.07065363238041789,0.12159730280881721
beta,octave,3,179.99999999999997,0.14102083161561202,0.11180245249594004,0.04267941597937058,0.08410538708230565
beta,octave,4,0.02,0.1776481192094166,0.13148614700805034,0.07327607884080002,0.13755478829316714
beta,octave,4,0.026827870768216803,0.16508359256715407,0.13341947936086035,0.06113281221307526,0.14814301803316715
beta,octave,4,0.03598673249780708,0.16941154282685433,0.1269123589431534,0.06941551435884151,0.1269958211094975
beta,octave,4,0.048272370441077836,0.14948818472302822,0.12199664808427957,0.048031552096377814,0.1158779365224204
beta,octave,4,0.06475224579343625,0.17806182188365932,0.12907437551911846,0.07973410227720017,0.13655643128122003
beta,octave,4,0.08685824410490588,0.15875462969222245,0.1266940508181979,0.06516577877773591,0.14302015659556275
beta,octave,4,0.11651108740003221,0.15048454895319158,0.12319592059699774,0.05440882447603723,0.11402032741006986
beta,octave,4,0.1562872197916239,0.14829803534353447,0.11655017820219128,0.05286888774985743,0.1125803244005738
beta,octave,4,0.20964266676467905,0.15443673203008296,0.12382850321742717,0.05838329215914506,0.12412649221428478
beta,octave,4,0.28121331857335746,0.14961535778164795,0.1296081595159624,0.049228524940907264,0.141414185051495
beta,octave,4,0.3772177284493708,0.1587693141682407,0.12968008788814564,0.05812658420827123,0.13539439261552283
